"b""RT @RocketCatchnBob: Shorts can't afford to let $CEI get back over 3.70s.. or they'll be running into 8pm EST.""",0,2,2021-09-29 21:57:18
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:56:21
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:55:33
"b""Shorts can't afford to let $CEI get back over 3.70s.. or they'll be running into 8pm EST.""",56,2,2021-09-29 21:55:16
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:54:41
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:54:13
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:53:57
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:53:56
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:53:39
b'Made some lousy trades on $CEI which resulted in further loss. Was up $2.5k at one point but lost it all holding in the wrong direction. Was also multi tasking with work and wasn\xe2\x80\x99t on my trading computer. Learnt to trade seriously or don\xe2\x80\x99t trade at all. https://t.co/dHv7nAp389 https://t.co/WY5m1UWWah',0,0,2021-09-29 21:53:33
"b'RT @Elizaul_: Everyone in our group chat that got in on $cei is eating in some way.. doesn\xe2\x80\x99t matter if you got 100 shares or 2000 shares, w\xe2\x80\xa6'",0,1,2021-09-29 21:53:10
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:51:36
"b""@TheMDR4 @gavinmayreal RSI is pretty high on CEI. I'll hold off on buying it until it dips. Most of the sentiment regarding $GME is that it's a great long term investment as they transition into a tech company. Do you see long term value in CEI or just for swing trading?""",0,0,2021-09-29 21:51:17
b'$eng $cei $usws up next to take off is $OEG get in or get run over',4,0,2021-09-29 21:49:34
b'@S_AnglinIV Bought blood adding anything under vwap 23.6 fibs retrace 5min and fast supply/demand zones they will learn or be left 4$ range tommorow #BankonIt\n$FAMI $CEI $TONR',0,0,2021-09-29 21:46:06
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:45:37
"b'I want a drain or a request and send game, because I\xe2\x80\x99m bored! Step up and entertain me pindicks! \n\n\xe2\x80\xa2findom \xe2\x80\xa2femdom \xe2\x80\xa2cei \xe2\x80\xa2sph \xe2\x80\xa2joi \xe2\x80\xa2beta \xe2\x80\xa2cuck \xe2\x80\xa2cbt \xe2\x80\xa2drain \xe2\x80\xa2send \xe2\x80\xa2walletfuck \xe2\x80\xa2finsub \xe2\x80\xa2paypig'",0,0,2021-09-29 21:45:36
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:45:01
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:44:22
b'Is Any latina white ebony asian or russian women willing to sell me there worn stinky socks and content and sessions i\xe2\x80\x99m 24 years old and in oregon i have money findom cuckold loser pig paypig paypiggy sugardaddy finsub finsubs fincuck pov cei sph walletslave humanatm cuck wimpy',4,0,2021-09-29 21:44:18
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:44:18
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:42:59
"b'Shorts are so desperate that one or a few then circulated a fake memo about a secondary offering for $CEI.  Do they understand what they\xe2\x80\x99ve unleashed?  They are so fucked now!  If you missed $AMC and $GME, don\xe2\x80\x99t miss this one!  $CEI apes are about to tear bear asses apart!'",4,0,2021-09-29 21:42:29
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:40:45
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:40:04
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:38:16
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:37:50
b'.PAY MY RENT PIG \xf0\x9f\x92\xb5\n\nPaypal or bitcoin \xf0\x9f\x9b\x91\xf0\x9f\x91\xb8\xf0\x9f\x8f\xbb\n$375\n\nBTC: 1Q8AqoRsCvhEsuPSNnAGz8GMHKgRWEUtzc\n\nFindom finsub paypig paysub humiliation sissy sissification humanatm humanwallet cei ballbusting cuck cuckold feet fetish foot fetish feet worship foot',3,2,2021-09-29 21:37:31
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:36:24
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:33:53
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:33:20
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:33:07
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:32:25
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:31:31
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:28:28
b'@The_RockTrading Do you have or going to get a position in $CEI??? Is so what\xe2\x80\x99s your entrance strategy?',2,0,2021-09-29 21:28:25
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:27:38
b'RT @UWMolES: \xf0\x9f\x93\xa2 Calling all undergraduates! Curious about what grad school is like? Not sure how to start the application process or figure\xe2\x80\xa6',0,9,2021-09-29 21:27:22
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:25:55
"b'$CEI continued to be the gift that kept on giving today! Looking forward to some great action for tomorrow. If you need a #trading team or a mentor to help you with your trading, then feel free to reach out to us anytime. Tomorrow should be another great one! \xf0\x9f\x92\xa5\xf0\x9f\x99\x8c\n\n#StockMarket https://t.co/aFbhO9pJfZ'",4,0,2021-09-29 21:25:30
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:25:08
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:25:06
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:24:57
"b'RT @RetroGaming1UP: $CEI Offering is Real, or maybe Fake! I dunno \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f Just Slap the ASK!! Scared Money don\xe2\x80\x99t make no Money nephews!!'",0,1,2021-09-29 21:24:49
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:24:20
"b'$CEI Offering is Real, or maybe Fake! I dunno \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f Just Slap the ASK!! Scared Money don\xe2\x80\x99t make no Money nephews!! https://t.co/EcusS0My07'",6,1,2021-09-29 21:24:04
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:22:21
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:22:05
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:22:03
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:21:44
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:21:40
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:21:40
b'AH Price &amp;/or Vol Leaders (a/o5:19pmEST): $ORN $FAMI $SPCE $ENVB $CEI https://t.co/kO2sTkp4Iw',4,0,2021-09-29 21:20:42
b'Pt by 10/15 update \n$dats \xe2\x9c\x85 15+\n$cei \xe2\x9c\x85 5+ 4.85 I\xe2\x80\x99ll round up\n$rgs 5+\n$bbig 12+\n\nIt\xe2\x80\x99ll happen. On or before. 2-4 https://t.co/FD5jC4f2zM',21,2,2021-09-29 21:20:32
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:19:54
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:19:45
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:19:44
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:19:43
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:18:48
"b'$CEI - those who are still short AH and waiting to see what it does, you are not trading; you are gambling. It could go either way. You have to decide whether you want to be a trader or gambler.'",2,0,2021-09-29 21:18:44
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:18:38
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:18:25
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:17:12
"b'@jay_boogie512 @MrZackMorris Lmao. Same boat.  Lost my ass on AHT. Down bad on wish. Didn\xe2\x80\x99t jump in dats or cei. So you\xe2\x80\x99re welcome to anyone in on dats and cei, I have the worse luck'",2,0,2021-09-29 21:16:29
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:16:23
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:16:21
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:16:20
"b'RT @TradetheMatrix1: $CEI swinged long from yday, sold into squeeze in pieces as it pushed higher, went short pop after collapse. 0 bias, c\xe2\x80\xa6'",0,1,2021-09-29 21:16:17
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:16:07
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:15:48
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:15:23
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:14:51
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:13:59
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:13:34
"b'$FAMI up 16% after hours! I repeat, social media should never be ignored these days. \n\nThis bot has worked wayy better than I imagined, making it live right away in a day or two! Absolutely amazing \xf0\x9f\x98\x8d\n\nCaught the following with it.\n$CEI\n$NAKD\n$LCID\n$INMD\n$PALT https://t.co/NnDVh2sr7X'",17,0,2021-09-29 21:13:30
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:12:14
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:12:01
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:11:40
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:11:26
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:11:10
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:11:03
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:10:34
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:10:29
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:08:50
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:08:45
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:08:13
b'I shares available 100 mil float 1 billion in volume no one sold and it was halted 4 times . Y\xe2\x80\x99all think we gonna squeeze amc when they could even let game stop or cei squeeze I mean get real we need to stop this goofy to the moon and start making some real noise -@cvpayne',0,0,2021-09-29 21:08:10
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:08:07
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:08:03
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:08:02
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:07:39
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:07:14
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:07:03
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:06:22
b'I never average up or down. I scale in and I scale out. $BBIG $GGPI $LCID $CGC $CEI $FAMI',1,1,2021-09-29 21:06:20
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:06:06
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:05:57
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:05:56
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:05:27
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:05:24
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:05:08
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:04:51
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:04:45
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:04:44
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:04:44
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:04:25
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:04:14
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:04:13
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:04:12
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:03:59
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:02:58
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:01:34
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:00:56
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:00:11
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 21:00:08
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 20:59:56
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 20:59:53
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 20:59:47
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 20:59:45
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 20:59:31
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 20:59:30
b'RT @BMoeKnows: After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I\xe2\x80\xa6',0,188,2021-09-29 20:59:28
b'After seeing this fake offering BS posted on $CEI EVERY FUCKING BODY should be lining up to fry these shorts!! I swear if I see anyone bashing any stock whether I\xe2\x80\x99m in it or not I\xe2\x80\x99m insta blocking. You\xe2\x80\x99re either on this side or you\xe2\x80\x99re not. Draw a line in the fucking sand!!! https://t.co/VMoXKSuAyE',1090,188,2021-09-29 20:59:00
b'Is Any latina white ebony asian or russian women willing to sell me there worn stinky socks and content and sessions i\xe2\x80\x99m 24 years old and in oregon i have money findom cuckold loser pig paypig paypiggy sugardaddy finsub finsubs fincuck pov cei sph walletslave humanatm cuck simps',5,0,2021-09-29 20:54:41
"b""Hello losers \nYour owner Is available!\nBe my slave, be my pet! \nI'm your queen and you owe me everything\n~ cei\n~ joi\n~ cbt\n~ sph\nKik jimenasxxx \xf0\x9f\x8d\x93\xf0\x9f\x8d\x92\nOr \nDM \n\xe2\x80\xa2 findom cashslave paypig moneyslave financialdomination humanatm rtgame \xe2\x80\xa2""",0,0,2021-09-29 20:54:40
b'@MrZackMorris should I pull out or keep holding @CEI',0,0,2021-09-29 20:50:45
"b'@AdnansArk Both $CEI &amp; $DATS cool off was needed, if anyone want to enter wait &amp;  look for consolidation and confirmation  when bounce from support. Use 10 or 15 mins chart to determine the entry, as Shorts are very active now...'",5,0,2021-09-29 20:50:45
b'@MTradess I get the whole healthy pullback when a stock is running. But does it seem odd both DATS and CEI dipped big simultaneously? Or is this over thinking?',2,0,2021-09-29 20:49:36
b'@LadeBackk If theres manipulation going on thats you and zack tweeting about $CEI and making desperate people buy at key levels. The question is are you actually stupid or are you playing stupid?',0,0,2021-09-29 20:46:11
"b""What 4 or 5 suspensions with $CEI in the matter of of like an hour and a half? FUCKERY! I hope yall a re loaded cause these plutocrats deserve what's about to come""",1,0,2021-09-29 20:43:47
"b'RT @HO_LEE_CHIT_: @LadeBackk Yeah it\xe2\x80\x99s BS. Per my understanding, Until the 10-K is released and financials become current for $CEI (which i\xe2\x80\xa6'",0,2,2021-09-29 20:43:37
"b'RT @HO_LEE_CHIT_: @LadeBackk Yeah it\xe2\x80\x99s BS. Per my understanding, Until the 10-K is released and financials become current for $CEI (which i\xe2\x80\xa6'",0,2,2021-09-29 20:43:13
b'#CEI &amp; #DATS it? or will we see another run tomorrow',37,1,2021-09-29 20:42:23
"b'@LadeBackk Yeah it\xe2\x80\x99s BS. Per my understanding, Until the 10-K is released and financials become current for $CEI (which is due by or before November 19) there will be no more diluting of shares as all resources are being utilized to prepare the audited financials.'",33,2,2021-09-29 20:41:47
"b""@MikeDutt This is what a fight with short-sellers who decide to pile on all at once (or at a particular price point) looks like\n\n...my suspicion is they thought they'd have the most buy ins just ahead of the highly publicized $5 PT\n\n$CEI https://t.co/mg5WTFg6gs""",1,0,2021-09-29 20:38:38
b'CEI.   Has now an interesting GAP to fill.  Sorry if you sold or didn\xe2\x80\x99t buy any here !!!!',1,0,2021-09-29 20:38:07
"b""RT @AdnansArk: First sign of literal bull candle buying after hours .. the candles you're seeing are heikenashi candles ..they're either se\xe2\x80\xa6""",0,2,2021-09-29 20:36:45
"b""First sign of literal bull candle buying after hours .. the candles you're seeing are heikenashi candles ..they're either sellers(red) or buyers(green) .. $cei .. 2.99 and 3.29 has proven to hold a mammoth sellof .. let's see how proce action behaves here on end .. https://t.co/VdMGN4oNiV""",28,2,2021-09-29 20:36:08
b'$CEI This shit is retarded I swear..  if you wankers are complaining that your bag holding without a RISK MANAGEMENT PLAN in play - you should stop FCKING TRADING or take some classes or study more or HAVE A SET OF RULES! \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f This was straight money from my mid .40\xe2\x80\x99s entry \xf0\x9f\xa4\x91\xf0\x9f\xa4\x91 https://t.co/2x3QpWhSGh',5,0,2021-09-29 20:34:30
"b'$CEI remains my top focus, for all these other pennies to run CEI needs to carry the torch! Were going to Miami whether these shorts like it or not'",14,1,2021-09-29 20:33:20
"b'@NlCKStocks CEI has been a solid day trade of 20% for a bit, been loving it.  Didn\xe2\x80\x99t even break the TL on 30min/1hr chart.  Still gonna scalp it one way or the other!'",0,0,2021-09-29 20:30:05
